numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07139;20240101030000;100950;110;3;230;5.900000;279.250000;275.850000;79;20000;0;mq;mq;mq;2;1250;mq;mq;mq;99180;mq;mq;1190;mq;mq;mq;mq;280.250000;mq;mq;8.600000;9.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;2;mq;1230;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20240101030000;100870;100;3;230;5.200000;279.250000;276.550000;83;19240;1;0;0;25;2;2250;30;23;10;99770;mq;mq;850;mq;mq;mq;mq;mq;mq;mq;8.900000;9.000000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;2;3;2400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20240101030000;101020;60;3;210;6.200000;279.050000;277.250000;88;19800;0;mq;mq;mq;0;mq;mq;mq;mq;99580;mq;mq;630;mq;mq;mq;mq;278.750000;mq;mq;8.700000;10.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;4.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20240101030000;101040;90;3;210;6.900000;278.750000;275.550000;80;37120;0;mq;mq;75;6;800;mq;mq;mq;96830;mq;mq;340;mq;mq;mq;mq;276.150000;mq;mq;10.500000;13.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;3;mq;720;3;mq;930;5;mq;1140;mq;mq;mq;
07190;20240101030000;101110;50;3;180;4.300000;279.550000;277.050000;84;41950;0;mq;mq;90;7;1250;mq;mq;mq;99270;mq;mq;190;mq;mq;mq;mq;276.950000;mq;mq;7.800000;8.300000;-10;1;0.000000;mq;mq;0.000000;-0.100000;0.200000;0.200000;0.800000;mq;mq;mq;mq;5;mq;1140;7;mq;1380;7;mq;1620;mq;mq;mq;
07207;20240101030000;101120;50;3;270;10.000000;284.850000;279.550000;70;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;100600;mq;mq;1200;mq;mq;mq;mq;mq;mq;mq;15.300000;17.100000;-10;mq;mq;mq;mq;0.200000;0.200000;0.200000;0.200000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20240101030000;101200;50;3;180;3.000000;280.350000;279.650000;95;15350;0;mq;mq;100;4;1250;mq;mq;mq;100880;mq;mq;1210;mq;mq;mq;mq;278.950000;mq;mq;3.300000;3.300000;-10;2;0.000000;mq;mq;0.400000;0.400000;1.000000;1.000000;7.700000;mq;mq;mq;mq;4;mq;1170;5;mq;2100;6;mq;3000;mq;9;mq;
07240;20240101030000;101190;70;3;210;3.700000;279.250000;277.450000;88;44620;0;mq;mq;mq;4;5400;mq;mq;mq;99820;mq;mq;940;mq;mq;mq;mq;278.750000;mq;mq;6.000000;8.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.800000;2.400000;mq;mq;mq;mq;4;mq;5400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20240101030000;101330;70;3;230;5.000000;279.350000;277.150000;86;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99310;mq;mq;880;mq;mq;mq;mq;277.850000;mq;mq;7.600000;8.900000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20240101030000;101390;80;3;190;5.000000;278.950000;276.150000;82;55260;0;mq;mq;75;6;450;mq;mq;mq;98710;mq;mq;520;mq;mq;mq;mq;278.050000;mq;mq;8.100000;8.100000;-10;2;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;2.600000;mq;mq;mq;mq;1;mq;450;4;mq;750;5;mq;1500;mq;mq;mq;
07299;20240101030000;101340;70;1;190;2.000000;278.650000;275.450000;80;60000;0;mq;mq;mq;1;1250;mq;mq;mq;98030;mq;mq;310;mq;mq;mq;mq;276.450000;mq;mq;4.900000;6.900000;-10;1;0.000000;mq;mq;-0.100000;0.800000;0.800000;0.800000;4.200000;mq;mq;mq;mq;1;mq;1290;4;mq;1560;mq;mq;mq;mq;mq;mq;
07314;20240101030000;101390;30;3;280;6.000000;284.650000;280.950000;78;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;101110;mq;mq;1050;mq;mq;mq;mq;mq;mq;mq;8.000000;16.300000;-10;mq;mq;mq;mq;0.200000;0.600000;0.600000;1.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20240101030000;101390;50;3;220;5.500000;279.350000;278.650000;95;18960;0;mq;mq;90;2;1250;mq;mq;mq;99920;mq;mq;900;mq;mq;mq;mq;279.950000;mq;mq;7.400000;7.400000;-10;2;0.000000;mq;mq;0.000000;0.400000;0.400000;2.200000;3.800000;mq;mq;mq;mq;2;mq;1290;3;mq;2160;5;mq;2640;mq;8;mq;
07434;20240101030000;101570;30;1;200;4.300000;278.150000;278.050000;99;19740;0;mq;mq;100;8;150;mq;mq;mq;96710;mq;mq;810;mq;mq;mq;mq;278.250000;mq;mq;6.100000;7.000000;-10;2;0.000000;mq;mq;-0.100000;1.200000;3.600000;3.800000;9.800000;mq;mq;mq;mq;8;mq;120;mq;9;mq;mq;mq;mq;mq;mq;mq;
07460;20240101030000;101600;20;3;190;2.200000;278.350000;274.250000;75;59540;0;mq;mq;mq;5;2700;mq;mq;mq;97580;mq;mq;730;mq;mq;mq;mq;275.750000;mq;mq;3.700000;7.500000;-10;1;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;0.800000;mq;mq;mq;mq;1;mq;2700;5;mq;6780;mq;mq;mq;mq;mq;mq;
07471;20240101030000;mq;20;3;230;2.300000;274.550000;272.950000;89;20000;0;mq;mq;100;8;1750;mq;mq;mq;91880;92500;779;350;mq;mq;mq;mq;271.850000;mq;mq;3.200000;3.400000;-10;5;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;3.400000;mq;mq;mq;mq;8;mq;1860;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20240101030000;101690;40;1;160;3.800000;277.550000;275.250000;85;40000;1;2;2;90;2;2250;35;20;12;98750;mq;mq;530;mq;mq;mq;mq;mq;mq;mq;5.000000;5.000000;-10;1;0.000000;0.000000;-30;0.000000;0.000000;-0.100000;-0.100000;4.400000;mq;mq;mq;mq;2;6;2000;7;0;8000;mq;mq;mq;mq;mq;mq;
07510;20240101030000;101630;-30;5;200;3.500000;281.250000;279.750000;90;18140;0;mq;mq;90;2;1250;mq;mq;mq;101040;mq;mq;670;mq;mq;mq;mq;277.650000;mq;mq;5.200000;5.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;13.000000;mq;mq;mq;mq;2;mq;1020;7;mq;4500;mq;mq;mq;mq;mq;mq;
07535;20240101030000;101750;-20;8;200;4.200000;278.650000;278.250000;97;18880;0;mq;mq;mq;0;mq;mq;mq;mq;98570;mq;mq;680;mq;mq;mq;mq;278.050000;mq;mq;7.600000;7.600000;-10;mq;0.000000;mq;mq;0.000000;0.200000;0.200000;0.200000;14.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20240101030000;101800;-10;0;260;3.800000;276.650000;276.350000;98;160;45;mq;mq;mq;mq;mq;mq;mq;mq;93320;mq;mq;290;mq;mq;mq;mq;274.850000;mq;mq;4.700000;8.000000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;0.200000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20240101030000;101820;80;3;100;0.700000;275.550000;275.450000;99;1720;10;mq;mq;mq;mq;mq;mq;mq;mq;100890;mq;mq;380;mq;mq;mq;mq;277.550000;mq;mq;1.300000;1.500000;-10;1;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20240101030000;mq;50;3;0;0.000000;273.150000;272.150000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91360;92500;774;-300;mq;272.050000;mq;280.950000;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;3.200000;3.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20240101030000;101810;-50;8;200;0.600000;281.250000;280.050000;92;50290;0;mq;mq;100;6;450;mq;mq;mq;101090;mq;mq;770;mq;mq;mq;mq;280.550000;mq;mq;2.600000;3.200000;-10;mq;0.000000;mq;mq;0.000000;0.400000;1.200000;1.600000;8.300000;mq;mq;mq;mq;1;mq;510;6;mq;1020;6;mq;1410;mq;8;mq;
07621;20240101030000;101950;-60;6;170;2.900000;278.650000;276.150000;84;34740;0;mq;mq;100;8;1750;mq;mq;mq;97530;mq;mq;800;mq;mq;mq;mq;275.650000;mq;mq;4.000000;4.000000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;2.800000;mq;mq;mq;mq;1;mq;1920;8;mq;4620;mq;mq;mq;mq;mq;mq;
07627;20240101030000;102020;-70;8;270;0.900000;275.650000;274.950000;95;18000;0;mq;mq;100;8;1750;mq;mq;mq;96950;mq;mq;830;mq;mq;mq;mq;277.950000;mq;mq;2.100000;3.800000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;2.600000;mq;mq;mq;mq;2;mq;1920;8;mq;4500;mq;mq;mq;mq;mq;mq;
07630;20240101030000;101880;-60;8;170;1.400000;278.050000;276.850000;92;22760;0;mq;mq;90;7;2250;mq;mq;mq;100030;mq;mq;700;mq;mq;mq;mq;276.650000;mq;mq;1.700000;3.000000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;1;mq;2040;6;mq;4920;7;mq;6180;mq;mq;mq;
07643;20240101030000;101730;-10;5;220;3.200000;282.750000;275.550000;61;46700;0;mq;mq;100;8;5940;mq;mq;mq;101630;mq;mq;310;mq;mq;mq;mq;278.150000;mq;mq;6.300000;6.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;5940;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20240101030000;101720;40;3;330;1.900000;279.650000;275.750000;76;59770;0;mq;mq;90;7;7380;mq;mq;mq;101320;mq;mq;140;mq;mq;mq;mq;275.250000;mq;mq;2.500000;4.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;7380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20240101030000;mq;mq;mq;290;9.200000;mq;mq;mq;10000;1;0;mq;0;0;mq;30;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;11.600000;12.700000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20240101030000;101120;20;3;290;4.100000;282.450000;277.450000;71;30000;2;1;1;75;0;mq;30;20;12;100800;mq;mq;-730;mq;mq;mq;mq;278.650000;mq;mq;5.800000;8.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;13.900000;mq;mq;mq;mq;6;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20240101030000;101790;20;0;330;4.700000;282.950000;274.850000;57;60000;0;mq;mq;mq;5;5340;mq;mq;mq;101250;mq;mq;630;mq;mq;mq;mq;280.050000;mq;mq;8.100000;9.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;5340;5;mq;6000;mq;mq;mq;mq;mq;mq;
07761;20240101030000;101570;0;5;90;1.100000;282.550000;280.850000;89;33920;0;mq;mq;mq;1;800;mq;mq;mq;101460;mq;mq;-320;mq;mq;mq;mq;277.750000;mq;mq;1.600000;4.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.800000;mq;mq;mq;mq;1;mq;840;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20240101030000;101250;-30;6;40;1.800000;280.350000;277.650000;83;34190;0;mq;mq;mq;0;mq;mq;mq;mq;101100;mq;mq;-640;mq;mq;mq;mq;279.350000;mq;mq;2.900000;5.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20240101030000;101090;90;3;mq;mq;299.750000;298.550000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101040;mq;mq;-40;mq;299.450000;mq;305.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;3.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20240101030000;100900;70;3;330;3.900000;299.950000;298.950000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100790;mq;mq;-200;mq;298.050000;mq;305.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;13.100000;13.100000;15.900000;15.900000;15.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20240101030000;100520;70;3;140;9.000000;298.850000;297.950000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100450;mq;mq;-320;mq;298.550000;mq;303.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.400000;7.600000;7.800000;11.800000;11.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20240101030000;101190;170;3;70;4.200000;302.250000;298.650000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;-10;mq;300.350000;mq;307.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.400000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20240101030000;101300;120;3;130;9.200000;298.050000;295.550000;86;60000;0;mq;mq;100;1;800;mq;mq;mq;101150;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;12.300000;12.300000;-10;mq;mq;mq;mq;-0.100000;0.400000;0.400000;0.800000;0.800000;mq;mq;mq;mq;1;mq;690;7;mq;1980;8;mq;2280;mq;8;mq;
61996;20240101030000;101810;0;0;350;1.900000;292.450000;287.050000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101470;mq;mq;-170;mq;287.150000;mq;294.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20240101030000;99390;110;3;250;17.400000;277.950000;272.750000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97630;mq;mq;-280;mq;277.150000;mq;280.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;2.000000;8.800000;9.200000;11.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20240101030000;99300;220;1;300;11.300000;280.550000;274.850000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98940;mq;mq;1150;mq;mq;mq;mq;mq;mq;mq;mq;17.000000;-10;mq;mq;mq;mq;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20240101030000;101090;80;3;330;0.800000;299.750000;297.950000;90;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101010;mq;mq;-100;mq;mq;mq;mq;mq;mq;mq;1.400000;1.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20240101030000;100260;140;3;280;9.900000;274.750000;272.050000;82;19500;0;mq;mq;100;7;450;mq;mq;mq;100170;mq;mq;1300;mq;mq;mq;mq;273.350000;mq;mq;14.200000;14.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;4.400000;mq;mq;mq;mq;7;mq;510;8;mq;2040;mq;mq;mq;mq;mq;mq;
78894;20240101030000;101740;10;0;60;6.900000;298.750000;293.750000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101220;mq;mq;-10;mq;297.550000;mq;303.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20240101030000;101690;20;0;0;0.000000;295.150000;293.250000;89;21350;mq;mq;mq;mq;mq;mq;mq;mq;mq;101600;mq;mq;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20240101030000;101610;20;0;110;2.900000;297.850000;293.550000;77;60000;0;mq;mq;mq;2;2250;mq;mq;mq;101520;mq;mq;-50;mq;mq;mq;mq;mq;mq;mq;4.300000;5.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;2;mq;2040;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20240101030000;101300;0;0;60;0.700000;296.050000;295.750000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101240;mq;mq;-20;mq;295.950000;mq;307.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20240101030000;101350;-30;8;0;0.000000;296.150000;295.650000;97;8030;0;mq;mq;mq;0;mq;mq;mq;mq;101260;mq;mq;-30;mq;mq;mq;mq;299.750000;mq;mq;0.700000;1.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20240101030000;101310;10;8;0;0.000000;296.450000;295.450000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101230;mq;mq;0;mq;294.550000;mq;305.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20240101030000;101350;40;0;70;0.700000;297.350000;295.750000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100130;mq;mq;-50;mq;296.450000;mq;306.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20240101030000;97150;-30;6;270;2.600000;273.350000;263.350000;47;40000;2;1;1;10;0;8000;30;20;12;96630;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;0;6000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20240101060000;100440;190;2;240;4.000000;280.150000;278.150000;87;19600;0;mq;mq;mq;mq;mq;mq;mq;mq;99570;mq;mq;1100;279.650000;mq;281.850000;mq;277.950000;mq;mq;10.200000;15.800000;-10;mq;0.000000;mq;mq;0.700000;3.300000;4.300000;5.300000;5.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20240101060000;100310;130;3;210;8.000000;279.650000;278.450000;92;19340;58;mq;mq;100;7;450;mq;mq;mq;99740;mq;mq;910;279.650000;mq;282.050000;mq;278.850000;mq;mq;11.900000;14.100000;-10;2;0.000000;mq;mq;0.200000;2.000000;4.400000;5.600000;6.600000;mq;mq;mq;mq;1;mq;360;5;mq;720;7;mq;960;mq;9;mq;
07020;20240101060000;100570;110;1;260;10.800000;284.050000;278.950000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100460;mq;mq;1450;283.250000;mq;284.450000;mq;mq;mq;mq;15.000000;15.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20240101060000;100830;160;3;220;4.900000;279.750000;277.750000;87;15860;0;mq;mq;90;5;1250;mq;mq;mq;100010;mq;mq;1300;279.650000;mq;281.950000;mq;279.850000;mq;mq;7.600000;11.900000;-10;1;0.000000;mq;mq;0.000000;-0.100000;3.400000;4.400000;8.800000;mq;mq;mq;mq;5;mq;1200;5;mq;1800;6;mq;3060;mq;9;mq;
07037;20240101060000;100760;130;3;220;6.000000;278.850000;276.550000;85;19590;0;mq;mq;mq;2;800;mq;mq;mq;98850;mq;mq;1190;278.750000;mq;280.950000;mq;278.750000;mq;mq;9.500000;11.300000;-10;mq;0.000000;mq;mq;0.000000;0.600000;0.600000;1.000000;1.600000;mq;mq;mq;mq;1;mq;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20240101060000;100870;110;3;220;6.700000;279.750000;276.350000;79;20000;0;mq;mq;mq;2;800;mq;mq;mq;99710;mq;mq;900;279.750000;mq;282.650000;mq;278.550000;mq;mq;9.800000;11.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;1;mq;840;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20240101060000;100890;-50;6;230;4.600000;280.350000;278.450000;88;55470;mq;mq;mq;mq;mq;mq;mq;mq;mq;99700;mq;mq;1160;279.450000;mq;282.750000;mq;276.650000;mq;mq;6.100000;6.100000;-10;2;0.000000;mq;mq;0.000000;0.400000;0.400000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20240101060000;100800;20;3;mq;mq;281.150000;278.750000;85;12000;0;mq;mq;90;7;2500;30;27;mq;100100;mq;mq;1320;280.750000;mq;283.750000;mq;mq;mq;mq;mq;mq;-10;2;mq;mq;mq;0.400000;0.400000;0.600000;1.000000;5.200000;mq;mq;mq;mq;7;3;2500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20240101060000;101030;-20;8;210;3.700000;279.550000;277.350000;86;33940;0;mq;mq;mq;1;4140;mq;mq;mq;100580;mq;mq;1070;278.850000;mq;282.150000;mq;280.250000;mq;mq;5.100000;5.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.600000;mq;mq;mq;mq;1;mq;4140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20240101060000;101030;80;1;230;3.200000;278.550000;276.350000;86;20000;0;mq;mq;100;8;5580;mq;mq;mq;99260;mq;mq;1140;278.350000;mq;281.050000;mq;279.950000;mq;mq;5.000000;7.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;6;mq;5580;8;mq;6120;mq;mq;mq;mq;mq;mq;
07149;20240101060000;101010;140;3;220;4.900000;278.650000;276.150000;84;20000;3;0;0;10;1;1750;35;20;11;99910;mq;mq;1160;278.550000;mq;281.850000;mq;mq;mq;mq;8.100000;11.800000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;6;1500;1;0;7000;mq;mq;mq;mq;mq;mq;
07168;20240101060000;101150;120;1;210;6.800000;278.350000;276.650000;89;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99700;mq;mq;920;278.150000;mq;281.450000;mq;278.350000;mq;mq;9.600000;9.800000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;4.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20240101060000;101100;60;2;220;7.700000;279.250000;275.550000;77;37710;0;mq;mq;100;8;800;mq;mq;mq;96890;mq;mq;600;278.650000;mq;280.050000;mq;276.150000;mq;mq;11.000000;12.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;750;8;mq;930;mq;mq;mq;mq;mq;mq;
07190;20240101060000;101160;50;3;190;5.700000;278.850000;276.550000;85;52250;0;mq;mq;75;6;800;mq;mq;mq;99320;mq;mq;390;278.650000;mq;279.950000;mq;276.750000;mq;mq;9.600000;9.600000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;0.200000;0.800000;mq;mq;mq;mq;1;mq;600;6;mq;1260;mq;mq;mq;mq;mq;mq;
07207;20240101060000;101110;-10;8;270;10.500000;284.150000;279.250000;72;5000;61;6;2;100;8;800;37;mq;mq;100590;mq;mq;960;283.050000;mq;285.650000;mq;mq;mq;mq;15.900000;19.500000;-10;1;mq;mq;mq;1.000000;1.000000;1.200000;1.200000;1.600000;mq;mq;mq;mq;8;7;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20240101060000;101170;-30;8;160;2.500000;280.650000;279.950000;95;16100;0;mq;mq;100;5;800;mq;mq;mq;100850;mq;mq;880;279.150000;mq;283.850000;mq;278.950000;mq;mq;4.000000;4.000000;-10;2;0.000000;mq;mq;0.200000;1.600000;2.000000;2.600000;8.700000;mq;mq;mq;mq;5;mq;870;6;mq;1740;6;mq;2220;mq;mq;mq;
07240;20240101060000;101240;50;2;200;2.800000;278.750000;277.550000;92;43160;0;mq;mq;100;8;5100;mq;mq;mq;99870;mq;mq;970;278.450000;mq;281.650000;mq;278.250000;mq;mq;5.400000;5.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;8;mq;5100;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20240101060000;101410;70;3;230;4.600000;279.450000;277.750000;89;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99380;mq;mq;860;279.050000;mq;281.250000;mq;277.750000;mq;mq;6.800000;7.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20240101060000;101460;70;1;210;5.700000;278.750000;275.750000;81;59830;0;mq;mq;100;8;2250;mq;mq;mq;98780;mq;mq;750;278.350000;mq;280.150000;mq;278.050000;mq;mq;9.400000;10.300000;-10;2;0.000000;mq;mq;0.000000;-0.100000;-0.100000;0.200000;2.600000;mq;mq;mq;mq;7;mq;2100;7;mq;3060;8;mq;4020;mq;mq;mq;
